,param,risk,position,intervention,agent,cumlative_risk,cumlative_risk_low,cumlative_risk_high,travel_time,request_time,request_count
3922,param_15_low,"[0.0, 0.75]",[ 20 140],"[0, -1]",egoistical,0,0,0,26,0,0
3923,param_15_low,"[0.0, 0.75]",[ 20 140],"[0, -1]",pomdp_wo_perf,0,0,0,26,5,1
3924,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, -1]",pomdp,0,0,0,27,6,1
3925,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, -1]",myopic,0,0,0,28,10,2
3926,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, -1]",egoistical,0,0,0,27,0,0
3927,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, -1]",pomdp_wo_perf,0,0,0,27,5,1
3928,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, -1]",pomdp,0,0,0,27,6,1
3929,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, -1]",myopic,1,1,0,28,10,2
3930,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, -1]",egoistical,0,0,0,27,0,0
3931,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, -1]",pomdp_wo_perf,0,0,0,27,5,1
3932,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, -1]",pomdp,0,0,0,26,6,1
3933,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, -1]",myopic,1,1,0,27,10,2
3934,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, -1]",egoistical,0,0,0,26,0,0
3935,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, -1]",pomdp_wo_perf,0,0,0,26,5,1
3936,param_19_low,"[0.0, 0.75]",[100 120],"[0, -1]",pomdp,0,0,0,27,6,1
3937,param_19_low,"[0.0, 0.75]",[100 120],"[0, -1]",myopic,1,1,0,27,10,2
3938,param_19_low,"[0.0, 0.75]",[100 120],"[0, -1]",egoistical,0,0,0,27,0,0
3939,param_19_low,"[0.0, 0.75]",[100 120],"[0, -1]",pomdp_wo_perf,0,0,0,27,5,1
3940,param_20_low,"[0.0, 0.75]",[100 140],"[0, -1]",pomdp,0,0,0,26,6,1
3941,param_20_low,"[0.0, 0.75]",[100 140],"[0, -1]",myopic,1,1,0,26,10,2
3942,param_20_low,"[0.0, 0.75]",[100 140],"[0, -1]",egoistical,0,0,0,26,0,0
3943,param_20_low,"[0.0, 0.75]",[100 140],"[0, -1]",pomdp_wo_perf,0,0,0,26,5,1
3944,param_21_low,"[0.0, 0.75]",[120 140],"[0, -1]",pomdp,0,0,0,26,6,1
3945,param_21_low,"[0.0, 0.75]",[120 140],"[0, -1]",myopic,1,1,0,26,10,2
3946,param_21_low,"[0.0, 0.75]",[120 140],"[0, -1]",egoistical,0,0,0,26,0,0
3947,param_21_low,"[0.0, 0.75]",[120 140],"[0, -1]",pomdp_wo_perf,0,0,0,26,5,1
3948,param_1_low,"[0.0, 0.75]",[20 40],"[0, 0]",pomdp,0,0,0,26,0,0
3949,param_1_low,"[0.0, 0.75]",[20 40],"[0, 0]",myopic,1,1,0,25,10,2
3950,param_1_low,"[0.0, 0.75]",[20 40],"[0, 0]",egoistical,0,0,0,26,0,0
3951,param_1_low,"[0.0, 0.75]",[20 40],"[0, 0]",pomdp_wo_perf,0,0,0,26,0,0
3952,param_2_low,"[0.0, 0.75]",[20 60],"[0, 0]",pomdp,0,0,0,27,0,0
3953,param_2_low,"[0.0, 0.75]",[20 60],"[0, 0]",myopic,2,2,0,23,10,2
3954,param_2_low,"[0.0, 0.75]",[20 60],"[0, 0]",egoistical,0,0,0,27,0,0
3955,param_2_low,"[0.0, 0.75]",[20 60],"[0, 0]",pomdp_wo_perf,0,0,0,27,0,0
3956,param_3_low,"[0.0, 0.75]",[20 80],"[0, 0]",pomdp,0,0,0,17,6,1
3957,param_3_low,"[0.0, 0.75]",[20 80],"[0, 0]",myopic,2,2,0,21,10,2
3958,param_3_low,"[0.0, 0.75]",[20 80],"[0, 0]",egoistical,0,0,0,27,0,0
3959,param_3_low,"[0.0, 0.75]",[20 80],"[0, 0]",pomdp_wo_perf,1,1,0,21,10,2
3960,param_4_low,"[0.0, 0.75]",[ 20 100],"[0, 0]",pomdp,0,0,0,16,6,1
3961,param_4_low,"[0.0, 0.75]",[ 20 100],"[0, 0]",myopic,2,2,0,21,10,2
3962,param_4_low,"[0.0, 0.75]",[ 20 100],"[0, 0]",egoistical,0,0,0,27,0,0
3963,param_4_low,"[0.0, 0.75]",[ 20 100],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
3964,param_5_low,"[0.0, 0.75]",[ 20 120],"[0, 0]",pomdp,0,0,0,15,6,1
3965,param_5_low,"[0.0, 0.75]",[ 20 120],"[0, 0]",myopic,2,2,0,21,10,2
3966,param_5_low,"[0.0, 0.75]",[ 20 120],"[0, 0]",egoistical,0,0,0,27,0,0
3967,param_5_low,"[0.0, 0.75]",[ 20 120],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
3968,param_6_low,"[0.0, 0.75]",[40 60],"[0, 0]",pomdp,0,0,0,27,0,0
3969,param_6_low,"[0.0, 0.75]",[40 60],"[0, 0]",myopic,1,1,0,24,10,2
3970,param_6_low,"[0.0, 0.75]",[40 60],"[0, 0]",egoistical,0,0,0,27,0,0
3971,param_6_low,"[0.0, 0.75]",[40 60],"[0, 0]",pomdp_wo_perf,0,0,0,27,0,0
3972,param_7_low,"[0.0, 0.75]",[40 80],"[0, 0]",pomdp,0,0,0,17,6,1
3973,param_7_low,"[0.0, 0.75]",[40 80],"[0, 0]",myopic,2,2,0,21,10,2
3974,param_7_low,"[0.0, 0.75]",[40 80],"[0, 0]",egoistical,0,0,0,27,0,0
3975,param_7_low,"[0.0, 0.75]",[40 80],"[0, 0]",pomdp_wo_perf,1,1,0,21,10,2
3976,param_8_low,"[0.0, 0.75]",[ 40 100],"[0, 0]",pomdp,0,0,0,16,6,1
3977,param_8_low,"[0.0, 0.75]",[ 40 100],"[0, 0]",myopic,2,2,0,20,10,2
3978,param_8_low,"[0.0, 0.75]",[ 40 100],"[0, 0]",egoistical,0,0,0,27,0,0
3979,param_8_low,"[0.0, 0.75]",[ 40 100],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
3980,param_9_low,"[0.0, 0.75]",[ 40 120],"[0, 0]",pomdp,0,0,0,15,6,1
3981,param_9_low,"[0.0, 0.75]",[ 40 120],"[0, 0]",myopic,2,2,0,20,10,2
3982,param_9_low,"[0.0, 0.75]",[ 40 120],"[0, 0]",egoistical,0,0,0,27,0,0
3983,param_9_low,"[0.0, 0.75]",[ 40 120],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
3984,param_10_low,"[0.0, 0.75]",[ 40 140],"[0, 0]",pomdp,0,0,0,15,6,1
3985,param_10_low,"[0.0, 0.75]",[ 40 140],"[0, 0]",myopic,2,2,0,20,10,2
3986,param_10_low,"[0.0, 0.75]",[ 40 140],"[0, 0]",egoistical,0,0,0,26,0,0
3987,param_10_low,"[0.0, 0.75]",[ 40 140],"[0, 0]",pomdp_wo_perf,1,1,0,24,15,3
3988,param_11_low,"[0.0, 0.75]",[60 80],"[0, 0]",pomdp,0,0,0,17,6,1
3989,param_11_low,"[0.0, 0.75]",[60 80],"[0, 0]",myopic,1,1,0,22,10,2
3990,param_11_low,"[0.0, 0.75]",[60 80],"[0, 0]",egoistical,0,0,0,27,0,0
3991,param_11_low,"[0.0, 0.75]",[60 80],"[0, 0]",pomdp_wo_perf,1,1,0,21,10,2
3992,param_12_low,"[0.0, 0.75]",[ 60 100],"[0, 0]",pomdp,0,0,0,16,6,1
3993,param_12_low,"[0.0, 0.75]",[ 60 100],"[0, 0]",myopic,2,2,0,19,10,2
3994,param_12_low,"[0.0, 0.75]",[ 60 100],"[0, 0]",egoistical,0,0,0,27,0,0
3995,param_12_low,"[0.0, 0.75]",[ 60 100],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
3996,param_13_low,"[0.0, 0.75]",[ 60 120],"[0, 0]",pomdp,0,0,0,15,6,1
3997,param_13_low,"[0.0, 0.75]",[ 60 120],"[0, 0]",myopic,2,2,0,18,10,2
3998,param_13_low,"[0.0, 0.75]",[ 60 120],"[0, 0]",egoistical,0,0,0,27,0,0
3999,param_13_low,"[0.0, 0.75]",[ 60 120],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
4000,param_14_low,"[0.0, 0.75]",[ 60 140],"[0, 0]",pomdp,0,0,0,15,6,1
4001,param_14_low,"[0.0, 0.75]",[ 60 140],"[0, 0]",myopic,2,2,0,18,10,2
4002,param_14_low,"[0.0, 0.75]",[ 60 140],"[0, 0]",egoistical,0,0,0,26,0,0
4003,param_14_low,"[0.0, 0.75]",[ 60 140],"[0, 0]",pomdp_wo_perf,1,1,0,24,15,3
4004,param_15_low,"[0.0, 0.75]",[ 20 140],"[0, 0]",pomdp,0,0,0,15,6,1
4005,param_15_low,"[0.0, 0.75]",[ 20 140],"[0, 0]",myopic,2,2,0,21,10,2
4006,param_15_low,"[0.0, 0.75]",[ 20 140],"[0, 0]",egoistical,0,0,0,26,0,0
4007,param_15_low,"[0.0, 0.75]",[ 20 140],"[0, 0]",pomdp_wo_perf,1,1,0,24,15,3
4008,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, 0]",pomdp,0,0,0,16,6,1
4009,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, 0]",myopic,2,2,0,19,10,2
4010,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, 0]",egoistical,0,0,0,27,0,0
4011,param_16_low,"[0.0, 0.75]",[ 80 100],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
4012,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, 0]",pomdp,0,0,0,15,6,1
4013,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, 0]",myopic,2,2,0,17,10,2
4014,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, 0]",egoistical,0,0,0,27,0,0
4015,param_17_low,"[0.0, 0.75]",[ 80 120],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
4016,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, 0]",pomdp,0,0,0,15,6,1
4017,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, 0]",myopic,2,2,0,16,10,2
4018,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, 0]",egoistical,0,0,0,26,0,0
4019,param_18_low,"[0.0, 0.75]",[ 80 140],"[0, 0]",pomdp_wo_perf,1,1,0,24,15,3
4020,param_19_low,"[0.0, 0.75]",[100 120],"[0, 0]",pomdp,0,0,0,15,6,1
4021,param_19_low,"[0.0, 0.75]",[100 120],"[0, 0]",myopic,2,2,0,17,10,2
4022,param_19_low,"[0.0, 0.75]",[100 120],"[0, 0]",egoistical,0,0,0,27,0,0
4023,param_19_low,"[0.0, 0.75]",[100 120],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
4024,param_20_low,"[0.0, 0.75]",[100 140],"[0, 0]",pomdp,0,0,0,15,6,1
4025,param_20_low,"[0.0, 0.75]",[100 140],"[0, 0]",myopic,2,2,0,16,10,2
4026,param_20_low,"[0.0, 0.75]",[100 140],"[0, 0]",egoistical,0,0,0,26,0,0
4027,param_20_low,"[0.0, 0.75]",[100 140],"[0, 0]",pomdp_wo_perf,1,1,0,24,15,3
4028,param_21_low,"[0.0, 0.75]",[120 140],"[0, 0]",pomdp,0,0,0,15,6,1
4029,param_21_low,"[0.0, 0.75]",[120 140],"[0, 0]",myopic,2,2,0,16,10,2
4030,param_21_low,"[0.0, 0.75]",[120 140],"[0, 0]",egoistical,0,0,0,26,0,0
4031,param_21_low,"[0.0, 0.75]",[120 140],"[0, 0]",pomdp_wo_perf,1,1,0,24,15,3
4032,param_1_low,"[0.0, 1.0]",[20 40],"[-1, -1]",pomdp,0,0,0,26,0,0
4033,param_1_low,"[0.0, 1.0]",[20 40],"[-1, -1]",myopic,0,0,0,31,10,2
4034,param_1_low,"[0.0, 1.0]",[20 40],"[-1, -1]",egoistical,0,0,0,26,0,0
4035,param_1_low,"[0.0, 1.0]",[20 40],"[-1, -1]",pomdp_wo_perf,0,0,0,26,0,0
4036,param_2_low,"[0.0, 1.0]",[20 60],"[-1, -1]",pomdp,0,0,0,27,0,0
4037,param_2_low,"[0.0, 1.0]",[20 60],"[-1, -1]",myopic,0,0,0,33,10,2
4038,param_2_low,"[0.0, 1.0]",[20 60],"[-1, -1]",egoistical,0,0,0,27,0,0
4039,param_2_low,"[0.0, 1.0]",[20 60],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4040,param_3_low,"[0.0, 1.0]",[20 80],"[-1, -1]",pomdp,0,0,0,27,0,0
4041,param_3_low,"[0.0, 1.0]",[20 80],"[-1, -1]",myopic,0,0,0,36,10,2
4042,param_3_low,"[0.0, 1.0]",[20 80],"[-1, -1]",egoistical,0,0,0,27,0,0
4043,param_3_low,"[0.0, 1.0]",[20 80],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4044,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, -1]",pomdp,0,0,0,27,0,0
4045,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, -1]",myopic,0,0,0,34,10,2
4046,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, -1]",egoistical,0,0,0,27,0,0
4047,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4048,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, -1]",pomdp,0,0,0,27,0,0
4049,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, -1]",myopic,0,0,0,35,10,2
4050,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, -1]",egoistical,0,0,0,27,0,0
4051,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4052,param_6_low,"[0.0, 1.0]",[40 60],"[-1, -1]",pomdp,0,0,0,27,0,0
4053,param_6_low,"[0.0, 1.0]",[40 60],"[-1, -1]",myopic,0,0,0,34,10,2
4054,param_6_low,"[0.0, 1.0]",[40 60],"[-1, -1]",egoistical,0,0,0,27,0,0
4055,param_6_low,"[0.0, 1.0]",[40 60],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4056,param_7_low,"[0.0, 1.0]",[40 80],"[-1, -1]",pomdp,0,0,0,27,0,0
4057,param_7_low,"[0.0, 1.0]",[40 80],"[-1, -1]",myopic,0,0,0,36,10,2
4058,param_7_low,"[0.0, 1.0]",[40 80],"[-1, -1]",egoistical,0,0,0,27,0,0
4059,param_7_low,"[0.0, 1.0]",[40 80],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4060,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, -1]",pomdp,0,0,0,27,0,0
4061,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, -1]",myopic,0,0,0,39,10,2
4062,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, -1]",egoistical,0,0,0,27,0,0
4063,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4064,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, -1]",pomdp,0,0,0,27,0,0
4065,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, -1]",myopic,0,0,0,37,10,2
4066,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, -1]",egoistical,0,0,0,27,0,0
4067,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4068,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, -1]",pomdp,0,0,0,26,0,0
4069,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, -1]",myopic,0,0,0,37,10,2
4070,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, -1]",egoistical,0,0,0,26,0,0
4071,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, -1]",pomdp_wo_perf,0,0,0,26,0,0
4072,param_11_low,"[0.0, 1.0]",[60 80],"[-1, -1]",pomdp,0,0,0,27,0,0
4073,param_11_low,"[0.0, 1.0]",[60 80],"[-1, -1]",myopic,0,0,0,35,10,2
4074,param_11_low,"[0.0, 1.0]",[60 80],"[-1, -1]",egoistical,0,0,0,27,0,0
4075,param_11_low,"[0.0, 1.0]",[60 80],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4076,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, -1]",pomdp,0,0,0,27,0,0
4077,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, -1]",myopic,0,0,0,37,10,2
4078,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, -1]",egoistical,0,0,0,27,0,0
4079,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4080,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, -1]",pomdp,0,0,0,27,0,0
4081,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, -1]",myopic,0,0,0,40,10,2
4082,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, -1]",egoistical,0,0,0,27,0,0
4083,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4084,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, -1]",pomdp,0,0,0,26,0,0
4085,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, -1]",myopic,0,0,0,37,10,2
4086,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, -1]",egoistical,0,0,0,26,0,0
4087,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, -1]",pomdp_wo_perf,0,0,0,26,0,0
4088,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, -1]",pomdp,0,0,0,26,0,0
4089,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, -1]",myopic,0,0,0,34,10,2
4090,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, -1]",egoistical,0,0,0,26,0,0
4091,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, -1]",pomdp_wo_perf,0,0,0,26,0,0
4092,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, -1]",pomdp,0,0,0,27,0,0
4093,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, -1]",myopic,0,0,0,35,10,2
4094,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, -1]",egoistical,0,0,0,27,0,0
4095,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4096,param_17_low,"[0.0, 1.0]",[ 80 120],"[-1, -1]",pomdp,0,0,0,27,0,0
4097,param_17_low,"[0.0, 1.0]",[ 80 120],"[-1, -1]",myopic,0,0,0,37,10,2
4098,param_17_low,"[0.0, 1.0]",[ 80 120],"[-1, -1]",egoistical,0,0,0,27,0,0
4099,param_17_low,"[0.0, 1.0]",[ 80 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4100,param_18_low,"[0.0, 1.0]",[ 80 140],"[-1, -1]",pomdp,0,0,0,26,0,0
4101,param_18_low,"[0.0, 1.0]",[ 80 140],"[-1, -1]",myopic,0,0,0,39,10,2
4102,param_18_low,"[0.0, 1.0]",[ 80 140],"[-1, -1]",egoistical,0,0,0,26,0,0
4103,param_18_low,"[0.0, 1.0]",[ 80 140],"[-1, -1]",pomdp_wo_perf,0,0,0,26,0,0
4104,param_19_low,"[0.0, 1.0]",[100 120],"[-1, -1]",pomdp,0,0,0,27,0,0
4105,param_19_low,"[0.0, 1.0]",[100 120],"[-1, -1]",myopic,0,0,0,35,10,2
4106,param_19_low,"[0.0, 1.0]",[100 120],"[-1, -1]",egoistical,0,0,0,27,0,0
4107,param_19_low,"[0.0, 1.0]",[100 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,0,0
4108,param_20_low,"[0.0, 1.0]",[100 140],"[-1, -1]",pomdp,0,0,0,26,0,0
4109,param_20_low,"[0.0, 1.0]",[100 140],"[-1, -1]",myopic,0,0,0,36,10,2
4110,param_20_low,"[0.0, 1.0]",[100 140],"[-1, -1]",egoistical,0,0,0,26,0,0
4111,param_20_low,"[0.0, 1.0]",[100 140],"[-1, -1]",pomdp_wo_perf,0,0,0,26,0,0
4112,param_21_low,"[0.0, 1.0]",[120 140],"[-1, -1]",pomdp,0,0,0,26,0,0
4113,param_21_low,"[0.0, 1.0]",[120 140],"[-1, -1]",myopic,0,0,0,34,10,2
4114,param_21_low,"[0.0, 1.0]",[120 140],"[-1, -1]",egoistical,0,0,0,26,0,0
4115,param_21_low,"[0.0, 1.0]",[120 140],"[-1, -1]",pomdp_wo_perf,0,0,0,26,0,0
4116,param_1_low,"[0.0, 1.0]",[20 40],"[-1, 0]",pomdp,0,0,0,26,0,0
4117,param_1_low,"[0.0, 1.0]",[20 40],"[-1, 0]",myopic,1,1,0,25,10,2
4118,param_1_low,"[0.0, 1.0]",[20 40],"[-1, 0]",egoistical,0,0,0,26,0,0
4119,param_1_low,"[0.0, 1.0]",[20 40],"[-1, 0]",pomdp_wo_perf,0,0,0,26,0,0
4120,param_2_low,"[0.0, 1.0]",[20 60],"[-1, 0]",pomdp,0,0,0,27,0,0
4121,param_2_low,"[0.0, 1.0]",[20 60],"[-1, 0]",myopic,1,1,0,23,10,2
4122,param_2_low,"[0.0, 1.0]",[20 60],"[-1, 0]",egoistical,0,0,0,27,0,0
4123,param_2_low,"[0.0, 1.0]",[20 60],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4124,param_3_low,"[0.0, 1.0]",[20 80],"[-1, 0]",pomdp,0,0,0,27,0,0
4125,param_3_low,"[0.0, 1.0]",[20 80],"[-1, 0]",myopic,1,1,0,23,10,2
4126,param_3_low,"[0.0, 1.0]",[20 80],"[-1, 0]",egoistical,0,0,0,27,0,0
4127,param_3_low,"[0.0, 1.0]",[20 80],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4128,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, 0]",pomdp,0,0,0,27,0,0
4129,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, 0]",myopic,1,1,0,23,10,2
4130,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, 0]",egoistical,0,0,0,27,0,0
4131,param_4_low,"[0.0, 1.0]",[ 20 100],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4132,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, 0]",pomdp,0,0,0,27,0,0
4133,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, 0]",myopic,1,1,0,23,10,2
4134,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, 0]",egoistical,0,0,0,27,0,0
4135,param_5_low,"[0.0, 1.0]",[ 20 120],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4136,param_6_low,"[0.0, 1.0]",[40 60],"[-1, 0]",pomdp,0,0,0,27,0,0
4137,param_6_low,"[0.0, 1.0]",[40 60],"[-1, 0]",myopic,1,1,0,26,10,2
4138,param_6_low,"[0.0, 1.0]",[40 60],"[-1, 0]",egoistical,0,0,0,27,0,0
4139,param_6_low,"[0.0, 1.0]",[40 60],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4140,param_7_low,"[0.0, 1.0]",[40 80],"[-1, 0]",pomdp,0,0,0,27,0,0
4141,param_7_low,"[0.0, 1.0]",[40 80],"[-1, 0]",myopic,1,1,0,26,10,2
4142,param_7_low,"[0.0, 1.0]",[40 80],"[-1, 0]",egoistical,0,0,0,27,0,0
4143,param_7_low,"[0.0, 1.0]",[40 80],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4144,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, 0]",pomdp,0,0,0,27,0,0
4145,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, 0]",myopic,1,1,0,26,10,2
4146,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, 0]",egoistical,0,0,0,27,0,0
4147,param_8_low,"[0.0, 1.0]",[ 40 100],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4148,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, 0]",pomdp,0,0,0,27,0,0
4149,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, 0]",myopic,1,1,0,26,10,2
4150,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, 0]",egoistical,0,0,0,27,0,0
4151,param_9_low,"[0.0, 1.0]",[ 40 120],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4152,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, 0]",pomdp,0,0,0,26,0,0
4153,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, 0]",myopic,1,1,0,26,10,2
4154,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, 0]",egoistical,0,0,0,26,0,0
4155,param_10_low,"[0.0, 1.0]",[ 40 140],"[-1, 0]",pomdp_wo_perf,0,0,0,26,0,0
4156,param_11_low,"[0.0, 1.0]",[60 80],"[-1, 0]",pomdp,0,0,0,27,0,0
4157,param_11_low,"[0.0, 1.0]",[60 80],"[-1, 0]",myopic,1,1,0,27,10,2
4158,param_11_low,"[0.0, 1.0]",[60 80],"[-1, 0]",egoistical,0,0,0,27,0,0
4159,param_11_low,"[0.0, 1.0]",[60 80],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4160,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, 0]",pomdp,0,0,0,27,0,0
4161,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, 0]",myopic,1,1,0,27,10,2
4162,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, 0]",egoistical,0,0,0,27,0,0
4163,param_12_low,"[0.0, 1.0]",[ 60 100],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4164,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, 0]",pomdp,0,0,0,27,0,0
4165,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, 0]",myopic,1,1,0,27,10,2
4166,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, 0]",egoistical,0,0,0,27,0,0
4167,param_13_low,"[0.0, 1.0]",[ 60 120],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
4168,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, 0]",pomdp,0,0,0,26,0,0
4169,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, 0]",myopic,1,1,0,27,10,2
4170,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, 0]",egoistical,0,0,0,26,0,0
4171,param_14_low,"[0.0, 1.0]",[ 60 140],"[-1, 0]",pomdp_wo_perf,0,0,0,26,0,0
4172,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, 0]",pomdp,0,0,0,26,0,0
4173,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, 0]",myopic,1,1,0,23,10,2
4174,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, 0]",egoistical,0,0,0,26,0,0
4175,param_15_low,"[0.0, 1.0]",[ 20 140],"[-1, 0]",pomdp_wo_perf,0,0,0,26,0,0
4176,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, 0]",pomdp,0,0,0,27,0,0
4177,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, 0]",myopic,1,1,0,27,10,2
4178,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, 0]",egoistical,0,0,0,27,0,0
4179,param_16_low,"[0.0, 1.0]",[ 80 100],"[-1, 0]",pomdp_wo_perf,0,0,0,27,0,0
